,activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z
2099110,2,134.0,28.5,-14.3165,-0.57352,6.67833,-1.74753,0.366232,-0.288181,45.5422,6.75789,-15.3206,34.3125,-0.70216,5.62271,-7.34568,-0.0335313,0.180939,-0.214506,12.1695,2.13181,42.3652,34.0,12.8816,0.549718,-2.97465,-0.0097521,0.148705,-1.58865,-33.9339,-19.4198,9.1122
2380755,10,93.0,33.0625,-6.36509,7.4909,-0.965731,0.0368938,-0.0309809,-0.00696519,37.4877,-31.6442,-0.110968,38.1875,0.172762,9.45531,-2.57961,-0.0657525,-0.0162064,-0.0284653,3.5629,-38.1473,16.1662,32.3125,9.55773,0.226534,-2.69802,-0.0153647,0.0113794,0.0233397,-58.3667,23.3093,27.5567
2162724,5,60.0,30.875,0.51736,4.60098,8.57652,0.000561801,-0.0177535,0.0105349,-5.63376,16.3026,-33.5161,33.5625,0.732018,2.19148,9.30274,0.000877222,0.0185697,-0.0369896,34.8843,4.59737,-33.2101,30.625,-1.0311,-8.68732,-4.9509,-0.00411792,-0.00649566,-0.0122465,-13.0598,29.4478,-5.90526
835622,10,85.0,30.875,-8.61922,1.97381,3.79155,0.852065,-0.370935,-0.028183,36.4015,-17.7411,-2.04263,32.75,-0.88524,9.77928,0.26552,0.0163651,-0.144689,-0.0658638,-9.95931,-34.0021,1.23334,30.875,4.55444,-1.08674,-0.773111,-0.392096,0.717064,1.21688,-11.5979,-28.768,23.996
2455002,7,132.0,32.5,-10.8193,-2.52914,-0.998649,1.29083,2.83351,3.61724,-22.3901,-35.4048,-11.1216,36.6875,-2.52029,4.62111,-0.444312,-0.997427,1.73078,-0.518954,-4.88625,-38.0574,-18.0161,32.0,19.1141,-12.1535,-5.0701,-4.22912,1.34275,0.223246,-40.2261,-5.2608,32.6178
2803860,7,123.0,30.9375,3.80838,-13.397,1.52788,-3.87087,-1.75921,0.919006,38.6101,22.2585,-28.9175,34.125,1.82921,11.6166,0.424887,-0.801318,2.06654,-0.865788,-8.22599,-39.749,-9.14647,31.75,5.98366,3.42733,-1.36531,-1.75615,-3.24484,-7.55043,-39.8245,25.1358,0.104372
2189019,8,70.0,31.75,-1.85289,5.86201,7.4976,-0.00640743,0.0129044,0.00474875,7.32571,-18.0147,-26.5102,34.75,-0.290104,9.69003,-1.50457,0.00686244,-0.0436988,-0.00362236,7.72448,-26.0346,2.449,31.4375,9.26563,-1.32209,-3.4632,-0.0176315,-0.00349296,-0.00516428,-5.83703,-7.29564,11.6081
1194020,11,109.0,33.6875,-7.6533,-0.717106,4.96972,-2.29455,0.0542776,0.0271717,39.0187,17.0275,-24.6872,35.875,-1.63699,7.40717,-5.62597,-0.562116,1.46305,-0.669338,31.7633,-28.8614,7.42646,34.4375,8.00795,0.897866,-4.68615,0.105779,0.86454,1.74263,-49.1824,19.7061,8.87134
637811,10,129.0,32.125,-10.619,1.74328,1.72254,1.74695,-0.660153,-1.93935,49.5892,-18.4475,-6.59897,36.625,-2.07888,7.06468,-6.36856,-0.181704,0.108471,-0.110318,3.93938,-38.4598,34.6568,34.6875,15.0828,2.58049,-2.27007,-0.136556,0.619175,-2.34001,-45.8857,-15.2642,20.3358
667710,12,120.0,31.5625,-4.34348,1.46821,1.93293,0.707978,-0.0678496,-1.96388,30.8141,-21.6321,-29.6797,36.375,-0.989945,6.33377,-8.12762,0.654984,-0.27239,-0.606408,13.4687,-24.769,30.1619,34.4375,15.5099,-5.04258,1.02314,-2.17358,1.0423,-2.3414,-26.4479,-23.9191,-2.93836
546137,10,104.0,34.4375,-8.38633,0.770247,0.951034,0.629786,-0.653988,-0.201494,19.326,-6.09103,-27.0661,38.1875,0.355493,7.63791,-3.96435,-0.0553385,-1.1614,0.41505,21.2581,-24.8847,2.20963,35.375,7.6252,1.79397,-2.53462,0.0671989,0.0967721,-0.0670198,-14.5439,6.6501,-1.96698
429451,8,80.0,33.9375,-5.33079,2.10131,8.18945,-1.19146,0.117901,-0.158582,14.2598,-20.6087,-26.123,37.375,-3.18296,9.14425,-0.0838104,0.0420225,0.0445914,-0.0243031,7.6249,-20.8329,-0.0755804,34.6875,9.13555,-3.26622,-2.41055,0.0253092,-0.0435046,-0.0298464,-15.1161,-3.01954,21.8239
177116,3,129.0,33.8125,-2.9373,4.11048,1.63719,0.536606,-0.13396,-0.687282,40.5839,-64.7621,-28.5206,36.6875,-0.91519,1.33444,-1.25641,-0.422803,-0.486268,0.193795,10.3321,-74.0319,-21.0672,34.9375,15.6975,-4.07782,-5.69551,-1.65594,0.0852257,-2.41282,-77.1227,-14.5192,-2.91875
2182972,8,80.0,31.5625,-1.67948,6.87921,6.84248,0.0801522,0.0339937,-0.0134943,6.95602,-20.1025,-23.4784,34.5625,0.0492252,9.73451,-0.33694,0.0117117,0.0346509,0.0119423,6.34786,-25.7231,-0.24143,31.3125,9.26284,-1.43536,-3.5397,0.0354216,0.00573385,-0.0269948,-5.58118,-7.17882,11.8926
195114,3,155.0,33.6875,-6.05108,3.19359,2.44036,0.55001,-0.0199698,1.6529,41.6437,-47.837,-46.2882,36.9375,-0.934876,8.30044,-1.27941,-0.091996,0.60933,-0.23721,6.12464,-76.2492,-7.65043,34.875,11.9611,15.8878,2.51621,-0.13087,-0.406858,1.52606,-66.2329,27.2317,31.4767
1702702,10,119.0,34.6875,-2.71481,4.81012,7.9116,0.110217,-0.0547494,-0.0360208,14.6596,-23.1264,-33.3181,38.25,0.589493,9.65909,-0.0945816,0.0503303,0.0567988,-0.0889681,-4.75933,-32.0195,-0.141957,34.375,9.81935,-0.698342,-1.22319,0.0305763,0.0343062,0.0402182,-22.806,8.89508,19.6141
1626981,10,107.0,34.4375,-8.23272,3.51605,2.63752,0.440297,-0.652544,-1.61942,31.9611,-11.6351,-25.6801,38.0625,0.160026,8.09772,-2.8852,-0.101736,-0.421323,-0.546782,15.9011,-30.4717,10.4273,33.6875,10.2997,-0.62356,-1.45027,-0.299766,0.278467,-0.815421,-31.1457,6.80661,-0.1275
2600186,11,108.0,34.625,0.728357,-1.18941,10.4081,-0.798603,-0.246935,-0.684971,30.5133,21.2144,-9.99734,38.25,1.66811,-2.20764,-11.4979,0.489547,-0.180659,0.663838,4.97233,20.3341,32.4825,34.625,10.0811,2.41824,-1.81869,-0.239459,0.0263938,0.137113,-24.4615,11.6637,13.6481
375761,10,130.0,30.5,2.09047,9.44998,0.655324,0.0098332,-0.0103563,3.19727e-05,20.2976,-56.9774,-0.776625,34.0625,-0.517449,9.76631,-1.47022,0.00844098,-0.0420519,-0.00378695,13.0309,-37.819,29.1571,33.3125,9.73568,-0.705983,-0.220675,-0.00770216,-0.0127694,-0.00364966,-60.2045,-34.9718,-11.5685
1983098,1,155.0,33.3125,-11.8239,3.82691,0.31192,2.07846,-1.81259,3.84771,30.4053,-13.2924,-30.1288,36.6875,1.38769,6.3647,-2.43139,-0.738201,0.26141,0.133442,9.59996,-29.4556,1.21243,35.0,10.8457,3.81577,-1.51081,0.192429,-0.0908824,1.10764,-49.2537,0.630768,0.525124
2197754,9,82.0,32.625,-9.0008,2.91284,2.39712,0.0890017,-0.0243973,-0.0737555,31.5424,-16.8154,-11.7373,35.25,0.1487,9.73078,-0.838498,-0.0124653,-0.0223875,-0.0743302,1.35134,-32.1124,-3.62402,32.125,9.45035,-1.37129,-2.22613,0.0304334,0.00993045,-0.0309073,-8.7562,-7.66295,12.3074
1234785,10,160.0,32.5625,-4.93132,5.9155,-6.13474,-0.078387,-0.00785697,-0.0344634,9.7548,-49.2535,31.154,35.375,0.518812,9.7446,1.37526,0.0340926,-0.0576475,-0.000762441,-9.60998,-48.6032,-2.90164,33.375,9.38523,0.0820322,-3.47068,0.0907394,0.0218787,0.0654676,-60.2221,18.1782,46.1361
50451,8,92.0,32.5625,-7.9083,4.05924,4.25701,0.0249485,-0.0168501,-0.00248704,-2.32144,-48.4482,-28.8949,34.25,1.06089,9.77373,0.378237,-0.0226888,-0.0309248,0.0082939,11.9687,-62.4079,-39.5359,32.9375,9.15191,1.15075,-3.98137,0.0235891,0.00643721,-0.00259945,-83.8891,38.7606,15.9004
983660,10,93.0,31.6875,-6.6377,-0.327903,6.94648,0.0173963,0.00426112,-0.0503688,23.2305,-5.77142,-27.2231,36.0,-0.443303,9.70785,1.04818,-0.0123273,-0.0205992,-0.0113591,2.54831,-33.6993,-4.21506,33.5625,7.08461,5.79491,-3.87704,-0.066516,-0.015334,0.0142895,-51.5514,0.232534,40.1045
1515204,4,99.0,35.375,1.7094,8.79971,3.96172,-0.385286,-0.586533,-0.469102,-20.5758,-20.9942,-28.6665,37.4375,-1.29761,10.0744,-0.827097,0.0652283,-0.5642,-0.315124,4.88739,-32.1019,-15.0208,34.5,9.64392,-2.25965,-0.520691,0.140006,-0.0750217,-0.0818308,-33.9854,34.9683,27.7708
1748379,7,163.0,33.8125,-10.5,-6.05911,-0.866495,-0.499834,0.511688,-2.60937,-6.6767,-34.7698,-33.7292,36.4375,0.39937,-0.405148,-1.73031,0.377226,-0.459586,-0.169757,-5.32481,-39.9809,-13.0731,34.0625,19.9865,-12.9169,-0.580026,-1.28369,-0.933947,-4.88072,-35.282,-15.9365,32.3639
1986855,3,151.0,33.25,-2.75902,0.917719,9.61751,-0.322006,0.183009,-0.0832908,48.2538,8.97035,-16.2582,36.6875,1.05865,18.2953,2.09294,0.252071,-0.362368,-0.270011,-15.5456,-24.552,22.3013,35.0,9.97322,12.1631,-4.81308,1.20071,-1.066,5.81104,-20.3984,-34.9437,38.1116
1264721,3,157.0,32.4375,-2.11615,0.28737,7.58944,-0.148994,-0.81697,-0.215255,40.9753,-13.3709,-45.7664,35.625,2.42349,8.17804,-1.06329,0.200007,0.0361168,-0.0333181,-22.4896,-42.3432,14.8808,33.5625,16.7707,6.03982,-4.08794,-0.865713,-0.621614,-2.62927,-34.2239,-31.3796,52.3838
2582306,10,96.0,34.75,-9.66069,-2.09122,0.19109445,-0.31086,-0.4559315,0.0587523999999999,39.213,25.40395,-9.51544,38.1875,-0.70685,9.92645,-0.157657,-0.151901,-0.0946073,0.0547973,17.7789,-30.1325,-10.0072,34.75,9.09799,-0.745514,-4.20169,-0.0417832,-0.00370198,0.184615,-38.4032,2.03784,49.9192
76410,10,101.0,33.1875,-6.90738,2.37034,2.96913,-0.502418,0.371487,-0.317708,24.165,-20.6952,-55.6324,34.8125,0.528822,9.19377,-2.10766,0.404184,0.55197,0.0476172,26.0129,-60.8584,8.48467,33.625,10.7163,1.17033,-2.92353,2.55799,-1.18882,3.73147,-73.4337,33.7911,-45.5086
353917,6,170.0,30.1875,-2.37891,9.02859,4.74644,5.01965,-2.52255,-2.27091,69.4899,-10.9704,-0.844127,33.75,1.18145,7.05923,-5.6125,-0.649282,0.0133429,0.160883,-32.278,-55.023,23.0529,33.125,24.0466,-7.3472,-2.27089,-2.80083,0.42495,3.72541,-49.3183,-32.1446,38.0079
1482929,9,91.0,35.1875,-7.90671,4.85496,4.13889,-0.239152,-0.277972,0.00735971,23.4955,-19.9937,-25.0874,37.0625,0.385992,9.9578,-0.563891,0.194347,-0.630606,0.0422893,8.55363,-32.8871,-10.1967,34.375,9.76384,-0.997035,-1.80075,-0.0641715,-0.0341985,0.148034,-26.9011,22.6238,21.7112
1552464,11,101.0,35.3125,-6.87831,3.87177,-3.03953,0.274043,-0.731638,-0.451806,17.8273,-23.6419,4.86714,37.6875,4.07596,4.6238,-7.99157,-0.828625,-0.510689,0.565951,-2.43354,-28.6441,19.5957,34.3125,10.6408,1.46451,-1.69127,-0.263643,0.675239,0.167554,-12.8829,6.44727,12.2766
610072,10,96.0,32.625,-9.01206,4.34917,1.77631,-0.198124,0.12195,0.737749,47.3432,-34.1668,7.37623,37.25,-0.0686348,9.25624,-4.28706,-0.0248663,0.148292,-0.150761,-21.0478,-42.8728,9.75615,35.0,9.17818,-3.54485,-0.864797,0.577446,-0.236752,-0.206659,-50.2114,19.2076,44.9995
439247,9,87.0,34.0625,-8.80797,4.48345,0.00849432,0.0466248,0.0335501,-0.0381788,22.9605,-25.7302,2.8858,37.4375,1.40628,9.78456,-3.41019,0.120688,0.0412312,-0.0485623,-10.2097,-24.2992,4.18451,34.75,9.77207,-1.53181,-1.41145,0.00477364,0.00317334,0.00834876,-19.2992,-16.8367,35.0788
594448,10,104.0,33.1875,9.16026,3.51621,0.973678,1.00325,-0.796628,-0.00485556,-45.4827,12.6442,-6.91096,37.625,0.013114,9.18199,-4.09173,0.0741048,-0.0284253,-0.0194562,-20.4623,-42.8666,6.94575,35.0625,9.74976,-1.80217,-0.831161,0.111852,-0.0532641,-0.0438894,-47.9311,13.1706,53.3334
956036,11,86.0,33.125,-7.66327,3.18124,3.87877,-0.385892,-1.62953,-0.504451,38.0094,0.139981,-37.397,36.5625,-4.46937,4.34768,-8.37781,-0.527891,-1.02728,0.595262,27.9413,-25.1879,23.1489,34.0,8.62647,1.69283,-0.208347,-1.53559,-0.484801,0.406979,-33.1461,-15.5709,1.04261
12253,5,88.0,31.125,0.503694,5.88521,7.9177,-0.014027,-0.0151814,-0.00795579,-31.5915,16.3841,-38.8551,32.875,1.26741,2.00206,9.3905,0.0131761,-0.0164605,-0.0107635,39.777,10.5546,-54.9506,31.5,-0.512189,-7.53769,-6.65065,-0.0371187,0.0228307,0.0328427,-14.2067,44.5222,-5.15536
439454,9,86.13265306122449,34.0625,-8.83667,4.25879,0.316721,-0.0974609,0.0479994,0.00135009,24.2991,-24.2799,2.53892,37.4375,0.733462,9.02834,-4.19434,-0.0202669,0.0453201,-0.0259557,-9.39464,-25.3558,6.76959,34.75,9.806,-1.56905,-1.52664,0.026716,-0.0033002,0.0083458,-18.8358,-17.8474,35.188
1681032,0,127.0,34.75,-0.402523,7.1593,1.12604,0.397396,-0.039155,-1.99793,3.71893,-27.491,-10.6976,38.5,0.0185135,2.87874,-0.741143,0.164807,-0.218843,0.516481,-3.64442,-19.7998,-8.80485,34.3125,11.3418,-0.476397,-1.67203,0.986439,1.3741,6.48009,-35.5602,8.112,18.5773
1255657,1,116.0,32.625,-5.95103,5.78424,3.7032,0.0540866,0.45456,-1.01969,48.9226,-19.3623,-20.4183,35.625,-0.915252,8.95336,0.616149,0.794631,-0.386969,-0.256488,-1.84399,-44.1439,21.6618,33.5625,6.18986,-0.941765,-1.18172,1.23461,0.771085,4.48526,-36.3244,-50.1939,10.9833
1754115,7,166.0,33.8125,-14.6581,41.2801,6.72446,-1.75337,1.89742,4.18315,29.4879,-34.5809,-19.4993,36.375,4.32501,19.8279,-3.54484,-0.456133,1.51586,0.329894,3.81343,-38.4234,24.6298,34.0625,11.4,7.76306,-6.4305,-0.529613,-1.34375,-2.69188,-31.6985,-17.4425,18.9042
1361623,0,125.0,29.0625,-9.65833,5.57485,2.49375,0.528141,0.167767,-2.21766,26.4484,-12.8149,-3.4836,34.4375,-0.0181553,11.6209,-5.37802,-0.71481,0.0898663,-0.0642045,-8.90545,-13.3116,15.2335,32.8125,25.0646,-5.48182,-3.66126,-2.69062,-0.0816736,-3.33167,-10.0487,-31.2892,11.763
2220350,4,76.63636363636364,33.375,-9.40627,-2.42017,8.14366,1.72098,-0.0754875,-0.749308,2.56878,0.463888,-52.4653,36.125,-1.84988,9.64044,-4.01081,-0.0181197,-0.509132,-0.0166864,6.26333,-36.1653,-1.02875,32.5625,9.47896,-2.85198,-2.25524,0.582456,0.479955,-0.261368,-35.558,2.6479,42.9788
2045891,0,93.0,31.0,-8.97247,8.96119,4.14756,-0.257022,0.783391,-1.89636,44.7238,-28.0555,5.49559,36.125,-1.49303,15.8866,1.0478,0.307281,0.251794,0.00867999,-19.7875,-38.8367,19.5328,34.8125,15.1053,26.1502,-5.92776,-0.171585,-0.521403,1.96837,-43.2538,11.1116,32.4463
1767219,10,154.0,33.8125,-1.79818,6.1213,6.84326,-1.22328,-0.556281,-0.563465,25.1656,-24.4258,-24.4077,36.375,-0.648096,10.3826,0.500181,0.18146,-0.361542,-0.0341995,7.91001,-27.8616,16.2791,34.0,4.44333,-0.439921,-0.855443,-0.503826,1.00318,1.23029,-12.9309,-28.1525,22.5284
2775260,0,121.0,30.6875,-3.12926,-14.2288,4.23634,0.416791,-0.370795,-1.60729,0.815443,36.0614,-34.4364,33.75,-1.65747,13.9389,-3.05327,0.0974929,-0.888974,0.107473,-5.97319,-39.8282,-12.9375,31.8125,10.1827,-1.94171,-2.67815,1.37902,0.153856,2.13161,-41.4628,-16.0644,15.4643
973887,10,96.0,33.1875,-2.89896,8.48518,2.93157,0.0399523,0.213891,0.105429,23.6851,-17.0437,-41.2372,36.875,1.63525,9.47149,0.505788,0.0794503,-0.212992,-0.291943,10.2397,-29.7728,-21.7443,34.25,9.71466,-0.0807334,-2.38579,-0.0760823,0.0624645,-0.0338459,-12.2932,24.9979,-10.578
874053,8,80.0,31.6875,0.838861,9.76144,0.443089,-0.0138303,-0.0170618,-0.0155343,3.23215,-27.1825,-6.74085,34.5,0.567743,9.22885,3.08154,-0.0216233,0.00838028,-0.0241602,3.52659,-19.0615,-7.73521,32.5,3.78587,-5.73797,-7.158,0.259948,-0.114915,0.00239872,-11.2085,17.2847,27.8261
1765739,10,168.0,33.8125,-8.42514,3.59238,2.51891,-1.0093,0.0423418,0.705366,37.2235,-7.31252,-8.13191,36.375,1.83794,8.13906,-1.53842,0.185148,1.21016,0.208378,-7.36352,-30.247,-0.0291368,34.0625,9.51224,-0.694196,-1.4965,0.552354,-0.562946,-0.244445,-23.8086,4.97075,25.2884
487085,4,86.0,34.375,-2.58268,2.73097,8.88278,0.514176,-1.05243,-1.91129,-13.0341,-22.2909,-34.5082,37.75,-1.37967,9.30324,-3.53654,0.148515,-0.17695,-0.249845,-4.7699,-33.7594,4.62201,35.125,9.97506,-1.25479,1.71466,0.364615,0.0317898,-0.482772,-39.7862,12.8064,33.9534
182112,10,127.0,33.8125,1.5737,9.12485,-2.19939,-0.037032,-0.126989,0.0157091,-23.6327,-38.2631,-13.9592,36.75,1.40414,9.27475,-0.852993,0.20302,-0.126709,0.0222693,-11.3201,-41.6318,-26.9905,34.9375,9.89294,0.328263,-1.46035,-0.0475238,-0.388428,0.700899,-17.6735,28.1636,23.2914
1532448,10,98.0,35.5,-7.17351,2.14475,2.96591,-0.715753,0.491463,0.371076,36.0042,-35.9245,-23.835,37.625,-1.79412,10.2727,0.402334,0.0646013,0.530268,-0.069963,-5.12115,-40.121,-9.68677,34.4375,9.98422,6.86353,-2.1174,-2.09076,-0.0135556,1.71601,-51.468,46.1343,25.8525
1028546,10,123.0,31.3125,-7.77182,2.91822,4.07047,0.00584217,-0.0436788,-0.0228214,39.5404,4.9468,-11.9024,36.75,-0.605856,9.7813,0.696505,-0.26705,-0.550827,-0.112907,8.90143,-31.9088,21.1348,34.5,8.766,-6.19798,3.54665,-0.61202,-0.133426,0.0597984,-36.2958,-16.7368,-2.53365
1815893,10,90.0,33.5625,-10.979,2.77324,2.02158,0.571138,1.52744,-3.05894,29.6213,-29.0005,-14.8091,35.6875,-1.85077,8.30303,-1.33473,0.0813977,-0.850043,-0.0491861,-7.77047,-29.8378,-6.94351,34.6875,13.8981,16.1098,-12.2451,2.35629,-0.410634,-3.79333,-33.6736,-1.76166,20.2974
1828978,8,79.0,33.5,0.282157,8.02745,5.44396,0.0166537,0.0168548,0.0118622,3.351,-20.9019,-22.0227,35.8125,0.742725,9.66754,1.22468,-0.0165304,-0.0265297,-0.00365141,4.36518,-25.1285,-5.47576,34.75,9.46885,-0.985739,-2.96153,0.017554,0.00277044,0.013105,-18.2829,-3.97092,11.7023
1710319,2,116.0,34.625,3.32753,3.62626,8.12156,1.98011,-0.249458,0.0456207,8.75639,-17.9823,-49.0852,38.1875,0.098834,10.0144,-9.01044,-0.665815,0.0238055,-0.00538986,-5.42892,-41.8074,10.4843,34.4375,5.45125,-0.939914,-0.842004,-0.31744,0.43571,1.29084,-41.2047,13.3071,25.7848
1271407,10,126.0,32.3125,-7.42825,-1.4584,2.89727,0.206795,0.0670574,-0.0475392,45.0502,17.6922,-33.7584,35.625,0.473995,7.06266,0.10537,-0.714631,-0.579499,-0.257296,27.8795,-43.2902,6.49433,33.5,7.09797,-5.81771,0.0927146,-1.5292,0.470614,-2.35216,-50.9046,-41.6766,-10.4945
1352972,0,119.0,29.3125,-6.40209,4.4335,0.775961,-0.634346,0.6784,0.0656601,37.2466,-37.9639,-5.5839,34.6875,0.146923,11.5165,1.51764,0.399063,-0.13572,-0.20305,-16.5161,-38.4461,23.7835,32.9375,13.1027,1.14704,-1.89559,-0.254606,0.0575442,-2.15338,-33.4344,-26.8545,28.5536
2702522,12,120.0,32.6875,-15.3947,-3.34606,1.20633,0.196627,-0.581606,-2.22028,46.8746,-3.37128,-24.4481,37.3125,-2.66759,13.1851,-3.64994,0.233598,-0.374967,0.0872206,-4.19923,-37.9591,-12.9357,32.9375,11.197,-5.44764,-1.8742,2.55205,0.433114,2.22633,-39.9023,-16.2642,17.7393
1762421,7,176.0,33.8125,4.33001,-0.627796,8.49732,-0.0130466,0.0148135,0.0774207,2.86183,-10.0919,-40.591,36.375,1.82666,9.49121,-2.04639,-0.106658,-0.171085,-0.0353827,-7.62676,-31.0286,16.612,34.0625,6.21668,6.33482,-4.23659,-0.0105726,0.0542887,0.0245425,-11.4668,-17.4365,13.8694
1084322,5,112.0,32.5,0.305266,-1.15996,9.09311,-0.36795,0.0910301,0.396115,39.778,7.79271,-41.0367,34.375,-0.583072,2.71801,8.58023,-0.431767,0.221496,0.149529,40.8409,-2.72055,-28.4739,33.0625,2.05771,-9.35306,-0.168571,-0.988443,-0.0102909,-0.368567,-21.1762,18.2496,-11.3104
2225407,4,82.0,33.5,0.794398,5.26302,2.26651,3.7169,3.48348,4.18798,-31.538,-53.3073,-47.2145,36.25,2.95035,9.37028,-2.6839,0.26403,-0.374286,-0.0427005,-16.9801,-35.3029,-5.56651,32.6875,9.2572,-0.82529,-3.85226,0.186832,-0.261173,-0.0834533,-27.5255,0.982916,50.8097
2173122,5,66.0,31.25,0.361657,4.52527,8.45898,-0.0195194,-0.0138371,0.0137414,-5.25344,15.9098,-33.777,34.1875,0.659966,2.04214,9.45681,0.0159157,0.0177989,-0.0377321,36.0398,4.03811,-32.4938,31.0625,-0.996973,-8.6866,-5.06632,-0.001455,-0.00621137,0.0208482,-12.9453,29.6975,-6.6143
1757149,7,168.0,33.8125,-10.0694,35.3701,11.7395,-0.0953096,1.88437,3.50583,8.7472,-39.5601,-27.6947,36.4375,6.90995,21.5493,-3.89082,1.48894,1.34426,-0.0764209,-7.80506,-40.1579,-3.07803,34.0625,16.4032,5.46386,-7.67696,-0.883987,-1.97014,-3.92913,-43.005,14.0411,25.9195
304569,2,131.0,31.1875,0.905416,3.58662,5.81466,-0.352394,0.166194,0.022726,58.3283,-45.3523,-60.9186,35.1875,0.81213,5.61562,-7.66671,-0.454119,0.0840889,0.168135,-9.8614,-37.2878,91.2026,33.5625,10.4602,4.20168,-1.98023,-0.149394,0.175906,-1.28233,-43.2479,-66.4164,-6.59628
1279205,10,146.0,32.125,0.325197,4.90461,8.41867,0.0254136,-0.0313744,-0.0138126,-8.18532,-11.1154,-40.4312,35.625,-0.156786,9.6651,0.433972,-0.00904695,0.0687464,-0.0101803,6.73273,-28.3028,-13.3375,33.5,9.46631,2.53007,-1.09249,-0.0334064,0.0331542,0.0234965,-27.174,18.9122,24.5512
2804486,7,129.33333333333334,30.9375,-7.7857,4.50416,-1.01542,-0.487262,2.10698,2.40992,4.49298,21.5838,-49.4477,34.125,1.00572,0.00609825,-1.87555,0.00176278,0.216887,0.313169,-15.8069,-38.4353,-11.3217,31.75,22.5866,15.8796,-9.29895,1.11,2.20802,4.61736,-45.2152,14.2017,-0.611068
338321,10,147.0,30.1875,8.37987,3.99966,3.42355,0.282154,0.320379,0.172193,-40.5,-15.3009,2.79917,33.625,1.32515,9.37851,-2.24871,0.099703,0.221024,-0.129771,-17.002,-36.8228,17.6707,33.0,9.15056,-1.43465,-3.54086,-0.197026,0.0707151,-0.400385,-35.4107,-13.986,29.2996
1046088,12,120.0,30.6875,-12.9772,6.21791,3.59649,-5.489,4.23048,-7.22547,44.4391,-17.0476,-41.475,37.0625,0.650234,4.23651,-0.114576,0.211435,0.050826,0.0389725,21.6661,-46.0881,-14.4834,34.625,9.17801,-2.08911,-2.45601,1.80002,1.75894,5.16559,-49.0964,-4.5385,1.90963
624918,1,153.0,32.25,-10.0967,1.21706,2.73281,-1.99488,0.811458,-3.23923,56.7442,-3.66897,-54.2018,36.875,0.0323257,9.08482,-7.3049,-0.043627,-0.356698,0.364508,37.2238,-39.9984,20.3279,34.875,11.4013,-0.244241,-2.25171,-1.42801,0.952322,-2.47499,-48.0729,-17.5343,-19.4035
2089581,2,136.0,29.125,-4.61701,-0.783589,8.67173,-2.16793,-0.360603,0.0638969,7.74754,-17.0595,-48.8263,34.9375,0.836579,10.6575,-13.7618,0.27297,0.265925,-0.833281,-9.206,-33.9498,29.167,34.1875,11.1413,-1.78559,0.72659,-0.172046,-0.206798,1.27023,-43.5561,13.6693,21.5212
1188890,10,110.0,33.625,-0.604554,8.31441,7.04618,1.47633,-1.19645,3.23221,29.1827,-22.7738,-17.0769,35.75,1.63736,9.55599,1.86078,0.0827639,0.408079,0.0712306,-5.66166,-30.1954,13.8008,34.375,9.69824,0.152218,-3.00483,0.0683451,0.00292125,-0.0986187,-17.0462,-24.2686,3.92945
51566,8,93.0,32.625,-7.87398,3.94446,4.18094,-0.0187859,-0.00568918,-0.0244235,-1.20251,-49.2791,-28.5695,34.25,1.17285,9.7352,0.302949,0.0155066,-0.0325445,0.0108171,11.316,-63.4018,-38.444,33.0,9.22916,1.1876,-3.90363,-0.00814017,0.00167554,-0.0208456,-84.5474,37.898,16.1441
694101,10,110.0,30.75,3.53721,8.29685,4.49114,0.548398,-0.354874,-0.549701,-8.40204,-22.9236,-14.6627,35.75,-0.301152,9.10556,-4.40694,0.165287,0.168446,-0.119518,0.287067,-21.5094,15.1344,34.1875,9.64921,-1.87024,-1.71933,0.0295917,-0.0189523,-0.00124628,-29.0452,0.606119,9.96991
1445603,10,95.0,34.9375,-8.10979,6.77459,2.24349,0.487862,-0.467935,-1.89695,23.8861,-28.4553,-28.3176,36.75,0.0559365,9.24683,-0.0641869,0.233566,0.255543,-0.0176386,13.344,-33.5787,-11.1465,34.125,10.1585,-0.880598,-2.41486,1.92323,0.879076,1.66799,-44.3663,19.8442,6.19331
1576522,1,138.0,35.0,-8.2448,5.78536,1.82145,-0.947422,0.825211,-0.529471,27.1554,-35.0787,-22.1162,37.8125,2.84977,10.3985,-1.02406,0.201098,0.686444,-0.42095,-1.13349,-40.0185,-1.76336,34.0625,10.5344,0.903803,-2.69221,0.0590688,0.0222359,-0.852328,-43.3967,5.51277,8.76633
2749820,2,129.0,30.9375,-4.00174,0.927224,5.36525,-0.324241,0.189846,-0.136577,44.52,-2.51259,-41.5087,35.4375,-0.472863,7.44592,-4.90803,-0.0891894,-0.291522,0.101036,18.3757,-28.2622,30.0316,31.9375,6.89314,-4.1382,-0.845959,-0.0152001,-0.087222,-0.000428924,-28.8703,34.551,16.4427
